Timestamp,Frame,TrackID,Class,Confidence,X1,Y1,X2,Y2,Width,Height,Area,Center_X,Center_Y,Speed (px/sec),NumberPlate
2025-09-26 12:13:56,432,18,car,0.85,194,206,422,360,228,154,35112,308,283,34.29,Skipped
2025-09-26 12:13:56,433,18,car,0.85,195,207,424,360,229,153,35037,309,283,15.96,Skipped
2025-09-26 12:13:56,434,18,car,0.85,196,208,426,360,230,152,34960,311,284,35.53,Skipped
2025-09-26 12:13:56,435,18,car,0.85,197,209,428,360,231,151,34881,312,284,15.25,Skipped
2025-09-26 12:13:56,436,18,car,0.85,198,210,430,360,232,150,34800,314,285,35.11,Skipped
2025-09-26 12:13:56,437,18,car,0.85,199,211,432,360,233,149,34717,315,285,13.2,Skipped
2025-09-26 12:13:56,438,18,car,0.85,199,212,434,360,235,148,34780,316,286,22.02,Skipped
2025-09-26 12:13:56,439,18,car,0.85,200,213,435,360,235,147,34545,317,286,15.67,Skipped
2025-09-26 12:13:56,440,18,car,0.85,201,214,437,360,236,146,34456,319,287,33.68,N/A
2025-09-26 12:13:56,441,18,car,0.85,202,215,439,360,237,145,34365,320,287,16.29,Skipped
2025-09-26 12:13:56,442,18,car,0.85,203,215,441,360,238,145,34510,322,287,30.93,Skipped
2025-09-26 12:13:57,443,18,car,0.85,204,216,443,360,239,144,34416,323,288,18.4,Skipped
2025-09-26 12:13:57,444,18,car,0.85,205,217,445,360,240,143,34320,325,288,30.94,Skipped
2025-09-26 12:13:57,445,18,car,0.85,205,218,447,360,242,142,34364,326,289,22.05,Skipped
2025-09-26 12:13:57,446,18,car,0.85,206,219,449,360,243,141,34263,327,289,15.23,Skipped
2025-09-26 12:13:57,447,18,car,0.85,207,220,451,360,244,140,34160,329,290,30.13,Skipped
2025-09-26 12:13:57,448,18,car,0.85,208,221,453,360,245,139,34055,330,290,7.82,Skipped
2025-09-26 12:13:57,449,18,car,0.85,209,222,455,360,246,138,33948,332,291,37.15,Skipped
2025-09-26 12:13:57,450,18,car,0.85,210,223,456,360,246,137,33702,333,291,16.61,N/A
2025-09-26 12:13:57,451,18,car,0.85,211,224,458,360,247,136,33592,334,292,20.04,Skipped
2025-09-26 12:13:58,466,33,car,0.85,388,173,640,360,252,187,47124,514,266,0,Skipped
2025-09-26 12:13:58,467,33,car,0.85,384,172,640,360,256,188,48128,512,266,29.0,Skipped
2025-09-26 12:13:58,468,33,car,0.85,382,171,640,360,258,189,48762,511,265,17.98,Skipped
2025-09-26 12:13:58,469,33,car,0.85,376,168,640,360,264,192,50688,508,264,44.75,Skipped
2025-09-26 12:13:58,470,33,car,0.85,373,167,640,360,267,193,51531,506,263,32.03,N/A
2025-09-26 12:13:58,471,33,car,0.85,371,166,640,360,269,194,52186,505,263,11.1,Skipped
2025-09-26 12:13:58,472,33,car,0.85,368,164,640,360,272,196,53312,504,262,27.14,Skipped
2025-09-26 12:13:59,473,33,car,0.85,365,163,640,360,275,197,54175,502,261,44.15,Skipped
2025-09-26 12:13:59,474,33,car,0.85,298,171,640,360,342,189,64638,469,265,433.82,Skipped
2025-09-26 12:13:59,475,33,car,0.85,295,169,640,360,345,191,65895,467,264,30.9,Skipped
2025-09-26 12:13:59,476,33,car,0.85,300,165,640,360,340,195,66300,470,262,29.32,Skipped
2025-09-26 12:13:59,477,33,car,0.85,302,163,640,360,338,197,66586,471,261,17.2,Skipped
2025-09-26 12:13:59,478,33,car,0.85,300,162,640,360,340,198,67320,470,261,11.88,Skipped
2025-09-26 12:13:59,479,33,car,0.85,297,163,640,360,343,197,67571,468,261,23.47,Skipped
2025-09-26 12:13:59,480,33,car,0.85,291,162,640,360,349,198,69102,465,261,37.16,N/A
2025-09-26 12:13:59,481,33,car,0.85,284,161,640,360,356,199,70844,462,260,22.7,Skipped
2025-09-26 12:13:59,482,33,car,0.85,278,161,640,360,362,199,72038,459,260,54.87,Skipped
2025-09-26 12:13:59,483,33,car,0.85,271,160,640,360,369,200,73800,455,260,65.87,Skipped
2025-09-26 12:13:59,484,33,car,0.85,265,159,640,360,375,201,75375,452,259,57.33,Skipped
2025-09-26 12:13:59,485,33,car,0.85,258,158,640,360,382,202,77164,449,259,50.32,Skipped
2025-09-26 12:14:00,486,33,car,0.85,251,158,640,360,389,202,78578,445,259,62.74,Skipped
2025-09-26 12:14:00,487,33,car,0.85,245,157,640,360,395,203,80185,442,258,50.01,Skipped
2025-09-26 12:14:00,488,33,car,0.85,238,156,640,360,402,204,82008,439,258,46.88,Skipped
2025-09-26 12:14:00,489,33,car,0.85,232,155,634,360,402,205,82410,433,257,75.73,Skipped
2025-09-26 12:14:00,490,33,car,0.85,225,155,627,360,402,205,82410,426,257,111.21,N/A
2025-09-26 12:14:00,491,33,car,0.85,219,154,621,359,402,205,82410,420,256,77.4,Skipped
2025-09-26 12:14:00,492,33,car,0.85,212,153,614,359,402,206,82812,413,256,134.32,Skipped
2025-09-26 12:14:00,493,33,car,0.85,206,152,608,358,402,206,82812,407,255,93.37,Skipped
2025-09-26 12:14:00,494,33,car,0.85,199,152,602,357,403,205,82615,400,254,113.54,Skipped
2025-09-26 12:14:00,495,33,car,0.85,192,151,595,357,403,206,83018,393,254,88.06,Skipped
2025-09-26 12:14:00,496,33,car,0.85,186,150,589,356,403,206,83018,387,253,93.22,Skipped
2025-09-26 12:14:00,497,33,car,0.85,179,149,582,355,403,206,83018,380,252,111.09,Skipped
2025-09-26 12:14:00,498,33,car,0.85,173,148,576,354,403,206,83018,374,251,97.82,Skipped
2025-09-26 12:14:00,499,33,car,0.85,166,148,569,354,403,206,83018,367,251,109.0,Skipped
2025-09-26 12:14:00,500,33,car,0.85,160,147,563,353,403,206,83018,361,250,94.17,N/A
2025-09-26 12:14:01,501,33,car,0.85,153,146,556,352,403,206,83018,354,249,84.04,Skipped
2025-09-26 12:14:01,502,33,car,0.85,147,145,550,352,403,207,83421,348,248,101.65,Skipped
2025-09-26 12:14:01,503,33,car,0.85,140,145,544,351,404,206,83224,342,248,85.35,Skipped
2025-09-26 12:14:01,504,33,car,0.85,133,144,537,350,404,206,83224,335,247,109.23,Skipped
2025-09-26 12:14:01,505,33,car,0.85,127,143,531,350,404,207,83628,329,246,104.35,Skipped
2025-09-26 12:14:01,506,33,car,0.85,120,142,524,349,404,207,83628,322,245,113.27,Skipped
2025-09-26 12:14:01,507,33,car,0.85,114,142,518,348,404,206,83224,316,245,91.0,Skipped
2025-09-26 12:14:01,508,33,car,0.85,107,141,511,347,404,206,83224,309,244,84.24,Skipped
2025-09-26 12:14:01,509,33,car,0.85,101,140,505,347,404,207,83628,303,243,100.44,Skipped
